10038,2,2,1
10039,2,2,1
10040,2,2,1
10041,2,2,1
10042,2,2,1
10043,2,2,1
10044,2,2,1
10045,2,2,1
10046,2,2,1
10047,2,2,1
10048,2,2,1
10049,2,2,1
10050,2,2,1
10051,2,2,1
10052,2,2,1
10053,2,2,1
10054,2,2,1
10055,2,2,1
10056,2,2,1
10057,2,2,1
10058,2,2,1
10059,2,2,1
10060,2,2,1
10061,2,2,1
10062,2,2,1
10063,2,2,1
10064,2,2,1
10065,2,2,1
10066,2,2,1
10067,2,2,1
10068,2,2,1
10069,2,2,1
10070,2,2,1
10071,1,2,0
10072,2,2,1
10073,2,2,1
10074,1,2,0
10075,2,2,1
10076,2,2,1
10078,2,2,1
10079,2,2,1
10080,2,2,1
10081,2,2,1
10082,2,2,1
10083,2,2,1
10084,2,2,1
10085,2,2,1
10086,2,2,1
10087,2,2,1
10088,2,2,1
10089,2,2,1
10090,2,2,1
10091,2,2,1
10092,2,2,1
10093,2,2,1
10094,2,2,1
10095,3,2,0
10096,2,2,1
10097,2,2,1
10098,2,2,1
10099,2,2,1
10100,2,2,1
58343,3,3,1
58826,3,3,1
58827,3,3,1
58828,3,3,1
58829,3,3,1
58830,3,3,1
58831,3,3,1
58832,3,3,1
58833,3,3,1
58834,6,3,0
58835,4,3,0
58836,3,3,1
58837,3,3,1
58838,3,3,1
58839,3,3,1
58840,3,3,1
58841,4,3,0
58842,4,3,0
58843,3,3,1
58860,3,3,1
58862,3,3,1
58902,3,3,1
58903,3,3,1
58904,3,3,1
58905,3,3,1
58906,3,3,1
58907,4,3,0
58909,3,3,1
58910,3,3,1
58911,3,3,1
58912,3,3,1
58913,3,3,1
58914,4,3,0
58915,4,3,0
58916,3,3,1
58917,4,3,0
58918,3,3,1
58919,3,3,1
58920,3,3,1
58921,3,3,1
58922,3,3,1
58923,3,3,1
58924,3,3,1
58925,3,3,1
58926,3,3,1
58927,3,3,1
58966,3,3,1
58967,3,3,1
58968,3,3,1
58969,2,3,0
58970,3,3,1
58971,4,3,0
58972,3,3,1
58973,3,3,1
58974,3,3,1
58975,3,3,1
58976,3,3,1
58977,3,3,1
58978,3,3,1
58979,3,3,1
58980,3,3,1
58981,3,3,1
58982,3,3,1
58983,3,3,1
58984,3,3,1
58985,3,3,1
58986,3,3,1
58987,3,3,1
58988,3,3,1
58989,3,3,1
58990,3,3,1
58991,3,3,1
58992,3,3,1
58993,3,3,1
58994,3,3,1
58995,10,3,0
58996,2,3,0
58997,3,3,1
58998,3,3,1
58999,3,3,1
59000,3,3,1
59001,3,3,1
59002,3,3,1
59003,3,3,1
59004,3,3,1
60133,3,3,1
60134,3,3,1
60135,3,3,1
60136,3,3,1
60137,4,3,0
60138,3,3,1
60139,3,3,1
60140,3,3,1
60141,3,3,1
60142,5,3,0
60143,3,3,1
60144,3,3,1
60145,3,3,1
60146,3,3,1
60147,2,3,0
50418,4,4,1
50419,4,4,1
50420,4,4,1
50421,4,4,1
50422,4,4,1
50423,4,4,1
50424,6,4,0
50425,4,4,1
50426,4,4,1
50427,4,4,1
50428,4,4,1
50430,4,4,1
50431,4,4,1
50432,4,4,1
50433,4,4,1
50434,4,4,1
50435,4,4,1
50436,4,4,1
50437,4,4,1
50439,4,4,1
50440,4,4,1
50441,4,4,1
50442,4,4,1
50443,4,4,1
50444,4,4,1
50445,1,4,0
50446,4,4,1
50447,4,4,1
50448,2,4,0
50449,4,4,1
50450,4,4,1
50451,4,4,1
50452,4,4,1
50453,4,4,1
50454,4,4,1
50455,4,4,1
50456,4,4,1
50457,4,4,1
50458,4,4,1
50459,4,4,1
50460,4,4,1
50461,4,4,1
50462,4,4,1
50463,4,4,1
50464,4,4,1
50465,4,4,1
50466,4,4,1
50467,4,4,1
50468,4,4,1
50469,4,4,1
50470,4,4,1
50471,1,4,0
50472,4,4,1
50473,4,4,1
50474,4,4,1
50475,4,4,1
50476,4,4,1
50477,4,4,1
50478,4,4,1
50479,4,4,1
50480,4,4,1
50482,4,4,1
50483,4,4,1
50484,4,4,1
50485,4,4,1
50486,4,4,1
50487,4,4,1
50488,4,4,1
50489,4,4,1
50490,4,4,1
50491,4,4,1
50492,4,4,1
50493,4,4,1
50494,4,4,1
50495,4,4,1
50496,4,4,1
50497,4,4,1
50498,4,4,1
50499,4,4,1
50500,4,4,1
50501,4,4,1
50502,4,4,1
50503,4,4,1
50504,4,4,1
50505,4,4,1
50506,4,4,1
50507,4,4,1
50508,4,4,1
50509,4,4,1
50510,4,4,1
50511,4,4,1
50512,4,4,1
50513,4,4,1
50514,4,4,1
50515,4,4,1
50516,4,4,1
50517,4,4,1
50518,4,4,1
50519,4,4,1
50520,4,4,1
64830,13,5,0
64831,13,5,0
66189,5,5,1
66322,5,5,1
66398,5,5,1
66399,5,5,1
66400,5,5,1
66401,5,5,1
66402,5,5,1
66403,5,5,1
66404,5,5,1
66406,5,5,1
66407,5,5,1
66408,13,5,0
66409,13,5,0
66410,5,5,1
66411,5,5,1
66412,5,5,1
66413,5,5,1
66414,5,5,1
66415,5,5,1
66416,5,5,1
66417,5,5,1
66418,5,5,1
66419,5,5,1
66420,5,5,1
66421,5,5,1
66422,13,5,0
66423,5,5,1
66424,13,5,0
66425,5,5,1
66426,5,5,1
66427,5,5,1
66428,5,5,1
66429,13,5,0
66430,1,5,0
66431,5,5,1
66432,5,5,1
66433,6,5,0
66434,5,5,1
66435,5,5,1
66436,5,5,1
66437,14,5,0
66438,5,5,1
66439,5,5,1
66440,5,5,1
66441,5,5,1
66442,13,5,0
66443,5,5,1
66444,5,5,1
66445,5,5,1
66446,5,5,1
66447,5,5,1
66448,5,5,1
66449,5,5,1
66450,5,5,1
66451,5,5,1
66452,5,5,1
66453,5,5,1
66454,5,5,1
66455,5,5,1
66456,5,5,1
66457,5,5,1
66458,5,5,1
66459,5,5,1
66460,5,5,1
66461,5,5,1
66462,5,5,1
66463,5,5,1
66464,5,5,1
66465,5,5,1
66466,5,5,1
66467,1,5,0
66468,5,5,1
66867,5,5,1
66868,5,5,1
66869,5,5,1
66870,5,5,1
66871,5,5,1
66872,5,5,1
66873,5,5,1
66874,1,5,0
66875,5,5,1
66876,5,5,1
66877,5,5,1
66878,5,5,1
66879,5,5,1
66880,5,5,1
66881,5,5,1
66882,5,5,1
66883,5,5,1
66884,5,5,1
66885,5,5,1
66886,5,5,1
66887,5,5,1
66888,5,5,1
66889,5,5,1
66890,5,5,1
66891,5,5,1
66892,5,5,1
70337,8,6,0
74150,6,6,1
74720,6,6,1
74721,12,6,0
74722,6,6,1
74723,6,6,1
74724,6,6,1
74725,6,6,1
74726,6,6,1
74727,6,6,1
74728,6,6,1
74729,6,6,1
74730,6,6,1
74731,6,6,1
74732,6,6,1
74733,6,6,1
74734,6,6,1
74735,6,6,1
74736,6,6,1
74737,6,6,1
74738,6,6,1
74739,6,6,1
74740,6,6,1
74741,6,6,1
74742,6,6,1
74743,6,6,1
74744,2,6,0
74745,6,6,1
74746,6,6,1
74747,3,6,0
74748,6,6,1
74749,6,6,1
74750,6,6,1
74751,6,6,1
74752,6,6,1
74753,6,6,1
74754,6,6,1
74755,6,6,1
74756,6,6,1
74757,6,6,1
74758,6,6,1
74759,6,6,1
74760,6,6,1
74761,3,6,0
74762,6,6,1
74763,6,6,1
74764,6,6,1
74765,6,6,1
74766,6,6,1
74767,6,6,1
74768,7,6,0
74769,6,6,1
74770,3,6,0
74771,6,6,1
74772,6,6,1
74773,6,6,1
74774,6,6,1
74775,6,6,1
74776,6,6,1
74777,6,6,1
74778,7,6,0
74779,6,6,1
74780,6,6,1
74781,6,6,1
74782,6,6,1
74783,6,6,1
74784,6,6,1
74785,6,6,1
74786,6,6,1
74787,6,6,1
74788,6,6,1
74789,6,6,1
74790,6,6,1
74791,6,6,1
74792,6,6,1
74793,6,6,1
74794,6,6,1
74795,6,6,1
74796,6,6,1
74797,6,6,1
74798,6,6,1
74799,6,6,1
74800,3,6,0
74801,6,6,1
74802,6,6,1
74803,6,6,1
74804,6,6,1
74805,6,6,1
74806,6,6,1
74807,6,6,1
74808,6,6,1
74809,6,6,1
74810,6,6,1
74811,6,6,1
74812,6,6,1
74813,6,6,1
74814,6,6,1
74815,6,6,1
74816,6,6,1
74817,6,6,1
101551,7,7,1
101552,7,7,1
101553,7,7,1
101554,7,7,1
101555,7,7,1
101556,7,7,1
101557,7,7,1
101558,7,7,1
101559,7,7,1
101560,7,7,1
101561,7,7,1
101562,7,7,1
101563,7,7,1
101564,7,7,1
101565,7,7,1
101566,7,7,1
101567,7,7,1
101568,7,7,1
101569,7,7,1
101570,7,7,1
101571,7,7,1
101572,7,7,1
101573,7,7,1
101574,7,7,1
101575,7,7,1
101576,7,7,1
101577,7,7,1
101578,7,7,1
101579,7,7,1
101580,13,7,0
101581,7,7,1
101582,7,7,1
101583,7,7,1
101584,7,7,1
101585,7,7,1
101586,7,7,1
101587,7,7,1
101588,7,7,1
101589,7,7,1
101590,7,7,1
101591,7,7,1
101592,7,7,1
101593,7,7,1
101594,7,7,1
101595,7,7,1
101596,7,7,1
101597,7,7,1
101598,7,7,1
101599,7,7,1
101600,1,7,0
101601,13,7,0
101602,7,7,1
101603,7,7,1
101604,7,7,1
101605,7,7,1
101606,7,7,1
101607,7,7,1
101608,7,7,1
101609,7,7,1
101610,7,7,1
101611,7,7,1
101612,7,7,1
101613,7,7,1
101614,7,7,1
101615,7,7,1
101616,7,7,1
101617,7,7,1
101618,7,7,1
101619,7,7,1
101620,7,7,1
101621,7,7,1
101622,7,7,1
101623,7,7,1
101624,7,7,1
101625,7,7,1
101626,7,7,1
101627,7,7,1
101628,7,7,1
101629,7,7,1
101630,7,7,1
101631,7,7,1
101632,7,7,1
101633,7,7,1
101634,7,7,1
101635,7,7,1
101636,7,7,1
101637,7,7,1
101638,7,7,1
101639,7,7,1
101640,7,7,1
101641,7,7,1
101642,7,7,1
101643,7,7,1
101644,7,7,1
101645,7,7,1
101646,7,7,1
101647,7,7,1
101648,7,7,1
101650,7,7,1
101651,7,7,1
101725,8,8,1
102616,8,8,1
103117,8,8,1
103118,8,8,1
103119,8,8,1
103120,8,8,1
103121,8,8,1
103122,8,8,1
103123,8,8,1
103124,8,8,1
103125,8,8,1
103126,8,8,1
103127,8,8,1
103128,8,8,1
103129,8,8,1
103130,8,8,1
103131,8,8,1
103132,8,8,1
103133,8,8,1
103134,8,8,1
103135,8,8,1
103136,8,8,1
103137,8,8,1
103138,8,8,1
103139,8,8,1
103140,8,8,1
103141,8,8,1
103142,8,8,1
103143,8,8,1
103144,8,8,1
103145,8,8,1
103146,8,8,1
103147,8,8,1
103148,8,8,1
103149,8,8,1
103150,8,8,1
103151,8,8,1
103152,7,8,0
103153,8,8,1
103154,8,8,1
103155,8,8,1
103156,8,8,1
103157,8,8,1
103158,8,8,1
103159,8,8,1
103160,8,8,1
103161,8,8,1
103162,8,8,1
103163,8,8,1
103164,8,8,1
103165,8,8,1
103166,8,8,1
103167,8,8,1
103168,8,8,1
103169,8,8,1
103170,8,8,1
103171,8,8,1
103172,8,8,1
103173,8,8,1
103174,8,8,1
103175,8,8,1
103176,8,8,1
103177,8,8,1
103178,8,8,1
103179,8,8,1
103180,8,8,1
103181,8,8,1
103182,8,8,1
103183,8,8,1
103184,8,8,1
103185,8,8,1
103186,8,8,1
103187,8,8,1
103188,8,8,1
103189,8,8,1
103190,8,8,1
103191,8,8,1
103192,8,8,1
103193,8,8,1
103194,8,8,1
103195,8,8,1
103196,8,8,1
103197,8,8,1
103198,8,8,1
103199,8,8,1
103200,8,8,1
103201,8,8,1
103202,8,8,1
103203,8,8,1
103204,8,8,1
103205,8,8,1
103206,8,8,1
103207,8,8,1
103208,8,8,1
103209,8,8,1
103210,8,8,1
103211,8,8,1
103212,8,8,1
103213,8,8,1
103214,8,8,1
100521,9,9,1
101666,1,9,0
102151,9,9,1
102584,9,9,1
102585,9,9,1
102586,9,9,1
102587,9,9,1
102588,9,9,1
102589,1,9,0
102590,9,9,1
102591,1,9,0
102592,9,9,1
102593,9,9,1
102594,9,9,1
102595,9,9,1
102596,9,9,1
102597,9,9,1
102598,9,9,1
102599,9,9,1
102600,9,9,1
102601,9,9,1
102602,9,9,1
102603,9,9,1
102604,9,9,1
102605,9,9,1
102606,9,9,1
102607,9,9,1
102608,9,9,1
102609,9,9,1
102610,9,9,1
102611,9,9,1
102612,9,9,1
102613,9,9,1
102614,9,9,1
102615,9,9,1
102616,9,9,1
102617,9,9,1
102618,9,9,1
102619,9,9,1
102620,9,9,1
102621,9,9,1
102622,9,9,1
102623,9,9,1
102624,9,9,1
102625,9,9,1
102626,10,9,0
102627,9,9,1
102628,9,9,1
102629,9,9,1
102630,9,9,1
102631,9,9,1
102632,9,9,1
102633,9,9,1
102634,9,9,1
102635,9,9,1
102636,9,9,1
102637,9,9,1
102638,9,9,1
102639,9,9,1
102640,9,9,1
102641,9,9,1
102642,9,9,1
102643,9,9,1
102644,9,9,1
102645,9,9,1
102646,9,9,1
102647,9,9,1
102648,1,9,0
102649,9,9,1
102650,9,9,1
102651,9,9,1
102652,9,9,1
102653,9,9,1
102654,9,9,1
102655,9,9,1
102656,9,9,1
102657,9,9,1
102658,9,9,1
102659,9,9,1
102660,9,9,1
102661,9,9,1
102662,9,9,1
102663,9,9,1
102664,9,9,1
102665,9,9,1
102666,9,9,1
102667,9,9,1
102668,9,9,1
102669,9,9,1
102670,10,9,0
102671,9,9,1
102672,9,9,1
102673,9,9,1
102674,9,9,1
102675,9,9,1
102676,9,9,1
102677,9,9,1
102678,9,9,1
102679,9,9,1
102680,9,9,1
52550,10,10,1
52551,10,10,1
52552,10,10,1
52553,10,10,1
52554,10,10,1
52555,10,10,1
52556,10,10,1
52557,10,10,1
52558,10,10,1
52559,10,10,1
52560,10,10,1
52561,10,10,1
52562,10,10,1
52563,10,10,1
52564,10,10,1
52565,10,10,1
52566,10,10,1
52567,10,10,1
52568,10,10,1
52569,10,10,1
52570,10,10,1
52571,10,10,1
52572,10,10,1
52573,10,10,1
52574,10,10,1
52575,10,10,1
52576,10,10,1
52577,10,10,1
52578,10,10,1
52579,10,10,1
52580,10,10,1
52581,10,10,1
52582,10,10,1
52583,10,10,1
52584,10,10,1
52585,10,10,1
52586,10,10,1
52587,10,10,1
52588,10,10,1
52589,10,10,1
52590,10,10,1
52591,10,10,1
52592,10,10,1
52593,10,10,1
52594,10,10,1
52595,10,10,1
52596,10,10,1
52597,10,10,1
52598,10,10,1
52599,10,10,1
52600,10,10,1
52601,10,10,1
52602,10,10,1
52603,10,10,1
52604,10,10,1
52605,10,10,1
52606,10,10,1
52607,10,10,1
52608,10,10,1
52609,10,10,1
52610,10,10,1
52611,10,10,1
52612,10,10,1
52613,10,10,1
52614,10,10,1
52615,10,10,1
52616,10,10,1
52617,10,10,1
52618,10,10,1
52619,1,10,0
52620,10,10,1
52621,10,10,1
52622,10,10,1
52623,10,10,1
52624,10,10,1
52625,10,10,1
52626,10,10,1
52627,10,10,1
52628,10,10,1
52629,10,10,1
52630,10,10,1
52631,10,10,1
52632,10,10,1
52633,10,10,1
52634,10,10,1
52635,10,10,1
52636,10,10,1
52637,10,10,1
52638,10,10,1
52639,10,10,1
52640,10,10,1
52641,10,10,1
52642,10,10,1
52643,10,10,1
52644,10,10,1
52645,10,10,1
52646,10,10,1
52647,10,10,1
52648,10,10,1
52649,10,10,1
14147,11,11,1
14831,11,11,1
14832,11,11,1
14982,11,11,1
14983,11,11,1
14984,11,11,1
14985,11,11,1
14986,11,11,1
14987,11,11,1
14988,11,11,1
14989,11,11,1
14990,11,11,1
14991,1,11,0
14992,11,11,1
14993,11,11,1
14994,11,11,1
14995,11,11,1
14996,11,11,1
14997,11,11,1
14998,11,11,1
14999,11,11,1
15000,11,11,1
15001,11,11,1
15002,11,11,1
15003,11,11,1
15168,11,11,1
15169,11,11,1
15170,11,11,1
15171,11,11,1
15172,11,11,1
15173,11,11,1
15174,11,11,1
15175,11,11,1
15176,11,11,1
15177,11,11,1
15178,1,11,0
15179,11,11,1
15180,11,11,1
15181,1,11,0
15182,11,11,1
15183,11,11,1
15184,11,11,1
15185,11,11,1
15186,11,11,1
15187,11,11,1
15188,11,11,1
15189,11,11,1
15190,11,11,1
15191,11,11,1
15192,11,11,1
15193,11,11,1
15194,11,11,1
15195,11,11,1
15196,11,11,1
15197,11,11,1
15198,11,11,1
15199,11,11,1
15200,11,11,1
15201,11,11,1
15202,11,11,1
15203,11,11,1
15204,11,11,1
15205,11,11,1
15206,11,11,1
15207,11,11,1
15208,11,11,1
15209,11,11,1
15210,11,11,1
15211,11,11,1
15212,11,11,1
15213,11,11,1
15214,11,11,1
15215,11,11,1
15216,11,11,1
15217,11,11,1
15218,11,11,1
15219,11,11,1
15220,11,11,1
15221,11,11,1
15222,11,11,1
15223,11,11,1
15224,11,11,1
15225,11,11,1
15226,11,11,1
15227,11,11,1
15228,11,11,1
15229,11,11,1
15230,11,11,1
15231,11,11,1
15232,11,11,1
15233,11,11,1
15234,11,11,1
15235,11,11,1
15236,11,11,1
15237,11,11,1
15238,11,11,1
15239,11,11,1
15240,11,11,1
15241,11,11,1
15242,11,11,1
52434,12,12,1
52446,1,12,0
52464,12,12,1
52717,12,12,1
52718,12,12,1
52719,12,12,1
52720,6,12,0
52721,12,12,1
52722,12,12,1
52723,12,12,1
52724,12,12,1
52725,12,12,1
52726,12,12,1
52727,12,12,1
52728,12,12,1
52729,12,12,1
52730,4,12,0
52731,12,12,1
52732,12,12,1
52733,12,12,1
52734,12,12,1
52735,12,12,1
52736,12,12,1
52737,12,12,1
52738,12,12,1
52739,1,12,0
52740,12,12,1
52741,4,12,0
52742,12,12,1
52743,1,12,0
52744,12,12,1
52745,12,12,1
52746,12,12,1
52747,12,12,1
52748,12,12,1
52749,12,12,1
52750,12,12,1
52751,12,12,1
52752,12,12,1
52753,12,12,1
52754,12,12,1
52755,12,12,1
52756,12,12,1
52757,12,12,1
52758,12,12,1
52759,12,12,1
52760,12,12,1
52761,12,12,1
52762,12,12,1
52763,12,12,1
52764,12,12,1
52765,12,12,1
52766,12,12,1
52767,12,12,1
52768,12,12,1
52769,12,12,1
52770,12,12,1
52771,12,12,1
52772,12,12,1
52773,12,12,1
52774,12,12,1
52775,12,12,1
52776,12,12,1
52777,12,12,1
52778,12,12,1
52779,12,12,1
52780,12,12,1
52781,12,12,1
52782,12,12,1
52783,12,12,1
52784,12,12,1
52785,12,12,1
52786,12,12,1
52787,12,12,1
52788,12,12,1
52789,12,12,1
52790,12,12,1
52791,12,12,1
52792,12,12,1
52793,12,12,1
52794,12,12,1
52795,12,12,1
52796,12,12,1
52797,12,12,1
52798,12,12,1
52799,12,12,1
52800,12,12,1
52801,12,12,1
52802,12,12,1
52803,6,12,0
52804,12,12,1
52805,3,12,0
52806,12,12,1
52807,12,12,1
52808,12,12,1
52809,12,12,1
52810,12,12,1
52811,3,12,0
52812,7,12,0
52813,12,12,1
57110,13,13,1
58043,13,13,1
58044,13,13,1
58045,13,13,1
58046,13,13,1
58047,13,13,1
58048,13,13,1
58049,13,13,1
58050,13,13,1
58051,13,13,1
58052,13,13,1
58053,13,13,1
58054,13,13,1
58055,13,13,1
58056,13,13,1
58057,13,13,1
58058,13,13,1
58059,13,13,1
58060,13,13,1
58061,13,13,1
58062,13,13,1
58063,13,13,1
58064,13,13,1
58065,13,13,1
58066,13,13,1
58067,13,13,1
58068,14,13,0
58069,13,13,1
58070,13,13,1
58071,13,13,1
58072,13,13,1
58073,13,13,1
58074,13,13,1
58075,13,13,1
58076,13,13,1
58077,13,13,1
58078,13,13,1
58079,13,13,1
58080,13,13,1
58081,13,13,1
58082,13,13,1
58083,13,13,1
58084,13,13,1
58085,13,13,1
58086,13,13,1
58087,13,13,1
58088,13,13,1
58089,13,13,1
58090,13,13,1
58091,13,13,1
58092,13,13,1
58093,13,13,1
58094,13,13,1
58095,13,13,1
58096,13,13,1
58097,13,13,1
58098,13,13,1
58099,13,13,1
58100,13,13,1
58101,13,13,1
58102,13,13,1
58103,13,13,1
58104,13,13,1
58105,13,13,1
58106,13,13,1
58107,13,13,1
58108,13,13,1
58109,13,13,1
58110,13,13,1
58111,13,13,1
58112,13,13,1
58113,13,13,1
58114,13,13,1
58115,13,13,1
58116,13,13,1
58117,13,13,1
58118,13,13,1
58119,13,13,1
58120,13,13,1
58121,13,13,1
58122,13,13,1
58123,13,13,1
58124,13,13,1
58125,13,13,1
58126,13,13,1
58127,13,13,1
58128,13,13,1
58129,13,13,1
58130,13,13,1
58131,13,13,1
58132,13,13,1
58133,13,13,1
58134,13,13,1
58135,13,13,1
58136,13,13,1
58137,13,13,1
58138,13,13,1
58139,13,13,1
58140,13,13,1
58141,13,13,1
59497,14,14,1
59846,14,14,1
59848,14,14,1
59849,1,14,0
59850,14,14,1
59870,14,14,1
59871,14,14,1
59872,14,14,1
59873,1,14,0
59874,1,14,0
59904,14,14,1
59905,14,14,1
59906,14,14,1
59907,14,14,1
59908,14,14,1
59909,14,14,1
59913,1,14,0
60103,1,14,0
60151,14,14,1
60152,13,14,0
60153,14,14,1
60154,14,14,1
60155,12,14,0
60156,14,14,1
60157,14,14,1
60158,14,14,1
60159,14,14,1
60160,14,14,1
60161,14,14,1
60162,14,14,1
60163,14,14,1
60164,14,14,1
60165,14,14,1
60166,14,14,1
60167,14,14,1
60168,14,14,1
60169,14,14,1
60170,14,14,1
60171,14,14,1
60172,14,14,1
60173,14,14,1
60174,14,14,1
60175,14,14,1
60176,14,14,1
60177,14,14,1
60178,14,14,1
60179,14,14,1
60180,14,14,1
60181,14,14,1
60182,14,14,1
60183,14,14,1
60184,14,14,1
60185,14,14,1
60186,14,14,1
60187,14,14,1
60188,14,14,1
60189,14,14,1
60190,14,14,1
60191,14,14,1
60192,14,14,1
60193,14,14,1
60194,14,14,1
60195,14,14,1
60196,14,14,1
60197,14,14,1
60198,14,14,1
60199,1,14,0
60200,14,14,1
60201,14,14,1
60202,14,14,1
60203,1,14,0
60204,14,14,1
60205,14,14,1
60206,14,14,1
60207,14,14,1
60208,14,14,1
60209,14,14,1
60210,14,14,1
60211,14,14,1
60212,14,14,1
60213,14,14,1
60214,14,14,1
60215,14,14,1
60216,14,14,1
60217,14,14,1
60218,14,14,1
60219,14,14,1
60220,14,14,1
60221,14,14,1
60222,14,14,1
60223,14,14,1
60224,14,14,1
60225,14,14,1
60226,14,14,1
60227,14,14,1
60228,14,14,1
60229,14,14,1
60230,14,14,1
60231,14,14,1
60232,14,14,1
20361,15,15,1
20362,15,15,1
20363,15,15,1
20364,15,15,1
20365,15,15,1
20487,15,15,1
20488,19,15,0
20489,15,15,1
20490,15,15,1
20491,15,15,1
20492,15,15,1
20493,15,15,1
20494,15,15,1
20495,15,15,1
20496,15,15,1
20497,15,15,1
20498,15,15,1
20499,15,15,1
20500,15,15,1
20501,15,15,1
20502,15,15,1
20503,15,15,1
20504,15,15,1
20505,15,15,1
20506,15,15,1
20507,15,15,1
20508,15,15,1
20509,15,15,1
20510,15,15,1
20511,15,15,1
20512,15,15,1
20513,15,15,1
20514,15,15,1
20515,15,15,1
20516,15,15,1
20517,15,15,1
20518,15,15,1
20519,15,15,1
20520,15,15,1
20521,15,15,1
20522,15,15,1
20523,15,15,1
20524,15,15,1
20525,15,15,1
20526,15,15,1
20527,15,15,1
20528,15,15,1
20529,15,15,1
20530,15,15,1
20531,15,15,1
20532,15,15,1
20533,15,15,1
20534,15,15,1
20535,15,15,1
20536,15,15,1
